customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportTickets6mo,Churn
CUST-14166,Female,1,Yes,Yes,37,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,64.58,2398.45,1,No
CUST-14167,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.66,1890.93,0,Yes
CUST-14168,Male,0,No,Yes,26,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,45.12,1168.72,1,No
CUST-14169,Female,0,No,No,38,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,55.7,2110.92,0,No
CUST-14170,Female,0,No,No,45,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,55.18,2456.21,1,No
CUST-14171,Male,1,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,81.76,1952.6,2,Yes
CUST-14172,Female,0,Yes,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.31,1106.03,0,No
CUST-14173,Male,0,No,No,37,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,62.56,2314.25,5,Yes
CUST-14174,Female,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,76.67,2888.3,3,Yes
CUST-14175,Male,0,No,No,43,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),51.93,2234.62,3,No
CUST-14176,Male,1,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,68.41,1069.78,0,Yes
CUST-14177,Male,0,Yes,Yes,56,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Mailed check,53.82,3054.77,0,No
CUST-14178,Female,0,Yes,No,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,536.61,2,Yes
CUST-14179,Male,0,Yes,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.16,973.07,0,No
CUST-14180,Male,0,Yes,No,24,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),51.3,1219.05,1,No
CUST-14181,Male,0,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,494.14,1,No
CUST-14182,Male,0,Yes,No,15,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,93.24,1392.52,0,No
CUST-14183,Male,0,Yes,No,10,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),74.75,716.14,2,Yes
CUST-14184,Female,0,No,No,21,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),74.29,1566.28,1,No
CUST-14185,Female,1,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.9,1032.75,3,No
CUST-14186,Female,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,86.59,1299.07,1,No
CUST-14187,Female,0,No,No,5,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.27,433.76,1,No
CUST-14188,Female,0,No,Yes,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,76.39,3809.66,1,No
CUST-14189,Female,0,No,No,8,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),78.53,598.93,0,No
CUST-14190,Female,0,No,No,30,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,54.56,1626.49,0,No
CUST-14191,Male,0,Yes,No,72,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,86.04,6171.47,0,Yes
CUST-14192,Female,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),84.56,6063.74,2,Yes
CUST-14193,Male,0,No,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,370.98,1,No
CUST-14194,Male,0,No,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),69.83,3565.34,0,No
CUST-14195,Female,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,86.27,2550.48,0,Yes
CUST-14196,Male,0,No,Yes,11,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),61.73,701.42,2,No
CUST-14197,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),23.93,499.5,1,No
CUST-14198,Male,1,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,70.62,1169.76,0,No
CUST-14199,Male,1,Yes,Yes,49,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,88.14,4298.32,0,No
CUST-14200,Female,0,Yes,Yes,70,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),62.58,4378.42,2,No
CUST-14201,Female,0,No,No,18,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,49.98,890.89,1,No
CUST-14202,Female,0,No,No,5,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),71.99,340.42,1,No
CUST-14203,Female,0,No,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.0,469.37,1,No
CUST-14204,Female,1,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),87.15,1070.01,0,No
CUST-14205,Female,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),82.13,756.94,1,Yes
CUST-14206,Female,0,No,No,14,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.51,273.82,1,Yes
CUST-14207,Female,0,No,No,13,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,58.27,765.23,1,No
CUST-14208,Female,0,Yes,No,33,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,64.99,2157.5,2,No
CUST-14209,Female,0,No,No,38,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,56.52,2118.92,3,No
CUST-14210,Male,0,No,Yes,30,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Mailed check,94.18,2820.17,1,No
CUST-14211,Female,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.39,238.14,1,No
CUST-14212,Male,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.0,162.89,1,No
CUST-14213,Male,0,No,Yes,23,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),95.26,2183.83,1,No
CUST-14214,Male,0,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,82.98,1577.58,1,Yes
CUST-14215,Male,0,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,440.6,0,Yes
CUST-14216,Female,0,Yes,No,32,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,81.46,2594.17,0,No
CUST-14217,Male,0,No,No,23,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,48.69,1128.51,0,No
CUST-14218,Female,1,No,No,36,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,82.58,2973.23,1,No
CUST-14219,Female,1,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),80.57,2208.28,1,No
CUST-14220,Male,1,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,73.03,2694.44,1,No
CUST-14221,Female,0,No,No,9,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),54.94,462.92,0,No
CUST-14222,Male,0,No,No,5,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.04,527.38,0,No
CUST-14223,Male,0,No,No,11,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,88.9,959.92,3,No
CUST-14224,Female,1,Yes,Yes,47,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,55.55,2620.02,0,No
CUST-14225,Female,1,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,78.14,2140.32,1,No
CUST-14226,Male,1,Yes,No,15,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),52.92,787.99,1,No
CUST-14227,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),78.15,1014.78,0,No
CUST-14228,Female,1,Yes,Yes,39,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,45.51,1740.82,1,No
CUST-14229,Female,0,Yes,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,533.02,0,No
CUST-14230,Male,0,Yes,No,8,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),69.6,572.45,2,No
CUST-14231,Male,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,88.04,708.33,1,No
CUST-14232,Female,0,No,No,36,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,59.14,2111.35,0,No
CUST-14233,Female,0,Yes,No,15,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),62.19,895.44,0,No
CUST-14234,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,78.08,453.49,1,Yes
CUST-14235,Female,0,No,No,6,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),56.41,343.79,0,No
CUST-14236,Female,0,Yes,No,33,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),80.77,2695.43,2,Yes
CUST-14237,Male,1,No,Yes,15,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,39.16,595.73,2,Yes
CUST-14238,Female,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),80.9,3277.6,2,Yes
CUST-14239,Male,0,No,No,25,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),90.18,2252.34,0,No
CUST-14240,Female,0,Yes,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.48,318.09,2,No
CUST-14241,Male,1,Yes,Yes,24,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,91.39,2157.77,1,No
CUST-14242,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.0,1287.95,0,No
CUST-14243,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,215.62,0,Yes
CUST-14244,Female,0,No,No,52,No,No phone service,DSL,No,No,No,Yes,No,No,One year,No,Mailed check,48.78,2539.87,0,No
CUST-14245,Male,0,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.43,785.38,2,No
CUST-14246,Male,0,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,76.64,1237.27,2,No
CUST-14247,Male,1,Yes,Yes,36,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),48.34,1738.19,0,Yes
CUST-14248,Male,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.0,528.58,0,No
CUST-14249,Male,0,No,No,22,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),58.33,1251.45,0,No
CUST-14250,Male,1,No,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Mailed check,75.18,1418.0,0,Yes
CUST-14251,Female,1,Yes,No,46,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),83.46,3800.92,0,No
CUST-14252,Male,0,Yes,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,91.52,2269.89,0,Yes
CUST-14253,Female,1,Yes,No,11,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,79.33,889.94,1,No
CUST-14254,Female,0,Yes,Yes,24,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),63.2,1537.19,3,Yes
CUST-14255,Female,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,84.44,546.6,1,Yes
CUST-14256,Female,0,Yes,No,15,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,62.21,919.12,2,No
CUST-14257,Female,0,Yes,Yes,36,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),60.58,2216.27,2,No
CUST-14258,Male,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.0,202.42,1,No
CUST-14259,Male,0,Yes,Yes,72,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),83.73,6022.38,1,No
CUST-14260,Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),95.12,194.17,2,No
CUST-14261,Female,0,Yes,No,18,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,50.06,890.54,0,Yes
CUST-14262,Male,0,No,Yes,38,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,81.99,3131.72,1,Yes
CUST-14263,Male,0,No,Yes,6,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),65.48,363.69,0,No
CUST-14264,Male,0,No,No,39,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,94.94,3687.2,0,No
CUST-14265,Male,0,No,No,37,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.62,2283.37,0,No
CUST-14266,Male,0,Yes,Yes,19,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,80.93,1540.7,1,No
CUST-14267,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),94.88,1139.96,0,Yes
CUST-14268,Male,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.0,427.14,0,No
CUST-14269,Female,0,No,No,36,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Electronic check,70.39,2510.69,0,No
CUST-14270,Female,0,Yes,No,12,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),71.05,843.92,0,No
CUST-14271,Female,1,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.44,562.76,0,Yes
CUST-14272,Female,0,Yes,Yes,7,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,101.15,725.29,1,No
CUST-14273,Female,0,No,Yes,42,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),89.24,3764.04,2,Yes
CUST-14274,Male,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.66,1711.77,0,No
CUST-14275,Male,1,Yes,No,17,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,63.93,1087.4,1,Yes
CUST-14276,Male,0,No,No,14,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.57,897.99,1,No
CUST-14277,Female,0,No,No,48,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),59.75,2832.92,1,Yes
CUST-14278,Male,0,Yes,Yes,48,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),79.27,3820.55,0,No
CUST-14279,Male,0,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.8,1009.48,4,No
CUST-14280,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),78.19,735.35,2,No
CUST-14281,Female,0,Yes,No,1,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),96.11,95.48,1,No
CUST-14282,Female,0,No,No,22,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,58.4,1280.84,2,No
CUST-14283,Female,0,Yes,No,33,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),74.08,2427.48,2,Yes
CUST-14284,Male,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.0,315.76,1,No
CUST-14285,Female,0,No,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.35,967.39,2,No
CUST-14286,Female,0,No,No,14,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,49.14,714.55,1,No
CUST-14287,Male,0,Yes,Yes,5,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,69.9,367.72,2,No
CUST-14288,Male,1,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),64.98,1095.86,0,No
CUST-14289,Female,1,Yes,No,31,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,86.23,2645.67,1,Yes
CUST-14290,Male,0,No,No,10,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,88.0,899.99,0,No
CUST-14291,Female,0,Yes,No,28,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),73.61,2052.14,1,No
CUST-14292,Female,0,No,No,21,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),56.93,1187.64,1,No
CUST-14293,Male,0,Yes,No,68,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,65.5,4447.93,2,Yes
CUST-14294,Male,0,Yes,No,43,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.42,2206.89,1,No
CUST-14295,Female,1,Yes,Yes,72,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,71.98,5191.92,1,No
CUST-14296,Female,0,No,No,8,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,58.49,483.95,1,No
CUST-14297,Female,0,No,No,54,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,46.79,2555.98,2,No
CUST-14298,Male,0,Yes,No,3,No,No phone service,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,53.55,166.65,0,Yes
CUST-14299,Female,0,Yes,No,46,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,65.85,3018.57,0,No
CUST-14300,Female,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.13,369.23,2,Yes
CUST-14301,Female,0,Yes,No,38,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),94.46,3580.64,0,Yes
CUST-14302,Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.57,718.48,0,Yes
CUST-14303,Female,1,No,Yes,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,70.57,2198.04,0,No
CUST-14304,Male,0,No,No,3,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),52.73,151.78,0,No
CUST-14305,Female,1,No,No,36,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),75.27,2696.15,3,Yes
CUST-14306,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.96,138.8,3,Yes
CUST-14307,Female,0,No,Yes,68,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,84.4,5730.77,1,Yes
CUST-14308,Female,0,No,No,14,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),59.98,863.07,3,Yes
CUST-14309,Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.08,384.35,0,No
CUST-14310,Male,1,Yes,No,53,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),45.01,2394.01,2,No
CUST-14311,Male,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),23.6,579.13,0,No
CUST-14312,Female,0,Yes,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.52,589.31,0,Yes
CUST-14313,Female,0,No,No,34,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,90.51,3098.86,1,No
CUST-14314,Male,0,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),80.48,887.62,0,No
CUST-14315,Male,1,Yes,No,13,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,57.09,747.54,0,No
CUST-14316,Male,0,Yes,Yes,26,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,91.89,2397.76,3,Yes
CUST-14317,Female,0,Yes,No,71,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,79.3,5630.28,1,Yes
CUST-14318,Female,0,No,No,41,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),75.79,3116.95,0,No
CUST-14319,Male,1,No,No,42,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),60.1,2496.79,1,No
CUST-14320,Male,0,No,No,57,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,67.74,3851.66,0,No
CUST-14321,Male,0,Yes,No,47,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),87.49,4134.81,0,No
CUST-14322,Female,0,No,No,39,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,84.21,3281.48,2,Yes
CUST-14323,Female,0,Yes,Yes,21,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Mailed check,77.65,1646.06,0,No
CUST-14324,Female,0,No,Yes,10,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,74.53,735.21,1,Yes
CUST-14325,Male,0,Yes,No,11,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.94,1052.68,0,No
CUST-14326,Male,0,No,Yes,50,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Mailed check,87.79,4371.72,1,No
CUST-14327,Female,0,Yes,No,36,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,86.82,3128.43,0,Yes
CUST-14328,Male,0,Yes,Yes,1,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,77.2,48.98,0,Yes
CUST-14329,Female,0,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,477.48,1,No
CUST-14330,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),86.94,189.4,0,No
CUST-14331,Male,1,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,394.47,1,Yes
CUST-14332,Male,1,No,No,48,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,62.77,3003.27,1,Yes
CUST-14333,Male,0,No,No,36,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,43.99,1585.09,2,No
CUST-14334,Female,0,Yes,No,18,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,82.09,1474.94,0,No
CUST-14335,Male,0,No,No,28,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,71.39,1943.36,0,No
CUST-14336,Female,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.18,323.15,1,No
CUST-14337,Female,0,Yes,No,7,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,108.54,753.0,1,No
